Coverage Amount,Term Length,Age,Gender,Is_Smoker,Premium
750000,25,30,Male,Smoker,£40.91
750000,25,30,Male,Smoker,£40.91
750000,25,30,Male,Smoker,£41.90
750000,25,30,Male,Smoker,£64.87
750000,25,30,Male,Smoker,£69.18
750000,30,30,Male,Smoker,£35.51
750000,30,30,Male,Smoker,£38.84
750000,30,30,Male,Smoker,£40.33
750000,30,30,Male,Smoker,£44.60
750000,30,30,Male,Smoker,£45.60
750000,30,30,Male,Smoker,£47.71
750000,30,30,Male,Smoker,£48.31
750000,30,30,Male,Smoker,£50.89
750000,30,30,Male,Smoker,£50.89
750000,30,30,Male,Smoker,£74.65
750000,30,30,Male,Smoker,£78.96
1000000,10,30,Male,Smoker,£31.73
1000000,10,30,Male,Smoker,£31.95
1000000,10,30,Male,Smoker,£35.20
1000000,10,30,Male,Smoker,£36.07
1000000,10,30,Male,Smoker,£37.50
1000000,10,30,Male,Smoker,£37.50
1000000,10,30,Male,Smoker,£37.60
1000000,10,30,Male,Smoker,£37.63
1000000,10,30,Male,Smoker,£39.78
1000000,10,30,Male,Smoker,£50.06
1000000,10,30,Male,Smoker,£54.37
1000000,15,30,Male,Smoker,£35.31
1000000,15,30,Male,Smoker,£35.73
1000000,15,30,Male,Smoker,£38.67
1000000,15,30,Male,Smoker,£39.43
1000000,15,30,Male,Smoker,£41.20
1000000,15,30,Male,Smoker,£42.13
1000000,15,30,Male,Smoker,£42.13
1000000,15,30,Male,Smoker,£44.91
1000000,15,30,Male,Smoker,£49.04
1000000,15,30,Male,Smoker,£52.09
1000000,15,30,Male,Smoker,£56.40
1000000,20,30,Male,Smoker,£34.76
1000000,20,30,Male,Smoker,£38.09
1000000,20,30,Male,Smoker,£40.32
1000000,20,30,Male,Smoker,£43.64
1000000,20,30,Male,Smoker,£43.98
1000000,20,30,Male,Smoker,£47.35
1000000,20,30,Male,Smoker,£47.66
1000000,20,30,Male,Smoker,£47.66
1000000,20,30,Male,Smoker,£50.59
1000000,20,30,Male,Smoker,£57.10
1000000,20,30,Male,Smoker,£61.41
1000000,25,30,Male,Smoker,£41.75
1000000,25,30,Male,Smoker,£43.08
1000000,25,30,Male,Smoker,£47.11
1000000,25,30,Male,Smoker,£51.10
1000000,25,30,Male,Smoker,£51.48
1000000,25,30,Male,Smoker,£53.48
1000000,25,30,Male,Smoker,£55.19
1000000,25,30,Male,Smoker,£55.69
1000000,25,30,Male,Smoker,£55.69
1000000,25,30,Male,Smoker,£86.53
1000000,25,30,Male,Smoker,£90.84
1000000,30,30,Male,Smoker,£46.49
1000000,30,30,Male,Smoker,£47.82
1000000,30,30,Male,Smoker,£53.04
1000000,30,30,Male,Smoker,£58.78
1000000,30,30,Male,Smoker,£59.37
1000000,30,30,Male,Smoker,£62.49
1000000,30,30,Male,Smoker,£63.45
1000000,30,30,Male,Smoker,£67.66
1000000,30,30,Male,Smoker,£67.66
1000000,30,30,Male,Smoker,£99.72
1000000,30,30,Male,Smoker,£104.03
2000000,10,30,Male,Smoker,£62.05
2000000,10,30,Male,Smoker,£62.58
2000000,10,30,Male,Smoker,£64.05
2000000,10,30,Male,Smoker,£69.86
2000000,10,30,Male,Smoker,£70.87
2000000,10,30,Male,Smoker,£72.91
2000000,10,30,Male,Smoker,£72.91
2000000,10,30,Male,Smoker,£74.58
2000000,10,30,Male,Smoker,£75.20
2000000,10,30,Male,Smoker,£104.00
2000000,10,30,Male,Smoker,£108.31
2000000,15,30,Male,Smoker,£69.60
2000000,15,30,Male,Smoker,£71.38
2000000,15,30,Male,Smoker,£72.74
2000000,15,30,Male,Smoker,£74.56
2000000,15,30,Male,Smoker,£82.17
2000000,15,30,Male,Smoker,£82.17
2000000,15,30,Male,Smoker,£83.22
2000000,15,30,Male,Smoker,£86.93
2000000,15,30,Male,Smoker,£98.09
2000000,15,30,Male,Smoker,£107.98
2000000,15,30,Male,Smoker,£112.29
2000000,20,30,Male,Smoker,£68.12
2000000,20,30,Male,Smoker,£69.45
2000000,20,30,Male,Smoker,£78.79
2000000,20,30,Male,Smoker,£83.10
2000000,20,30,Male,Smoker,£83.84
2000000,20,30,Male,Smoker,£86.81
2000000,20,30,Male,Smoker,£93.42
2000000,20,30,Male,Smoker,£93.42
2000000,20,30,Male,Smoker,£101.18
2000000,20,30,Male,Smoker,£118.22
2000000,20,30,Male,Smoker,£122.53
2000000,25,30,Male,Smoker,£86.85
2000000,25,30,Male,Smoker,£88.18
2000000,25,30,Male,Smoker,£92.35
2000000,25,30,Male,Smoker,£98.15
2000000,25,30,Male,Smoker,£106.20
2000000,25,30,Male,Smoker,£106.97
2000000,25,30,Male,Smoker,£109.91
2000000,25,30,Male,Smoker,£116.78
2000000,25,30,Male,Smoker,£116.78
2000000,25,30,Male,Smoker,£175.75
2000000,25,30,Male,Smoker,£180.06
2000000,30,30,Male,Smoker,£94.00
2000000,30,30,Male,Smoker,£95.33
2000000,30,30,Male,Smoker,£104.23
2000000,30,30,Male,Smoker,£114.71
2000000,30,30,Male,Smoker,£117.88
2000000,30,30,Male,Smoker,£121.59
2000000,30,30,Male,Smoker,£126.89
2000000,30,30,Male,Smoker,£129.22
2000000,30,30,Male,Smoker,£129.22
2000000,30,30,Male,Smoker,£202.73
2000000,30,30,Male,Smoker,£207.04
5000000,10,30,Male,Smoker,£149.75
5000000,10,30,Male,Smoker,£156.45
5000000,10,30,Male,Smoker,£157.92
5000000,10,30,Male,Smoker,£176.74
5000000,10,30,Male,Smoker,£176.74
5000000,10,30,Male,Smoker,£177.18
5000000,10,30,Male,Smoker,£180.89
5000000,10,30,Male,Smoker,£187.99
5000000,10,30,Male,Smoker,£190.43
5000000,10,30,Male,Smoker,£295.07
5000000,10,30,Male,Smoker,£299.38
5000000,15,30,Male,Smoker,£169.70
5000000,15,30,Male,Smoker,£178.44
5000000,15,30,Male,Smoker,£179.80
5000000,15,30,Male,Smoker,£199.89
5000000,15,30,Male,Smoker,£199.89
5000000,15,30,Male,Smoker,£208.04
5000000,15,30,Male,Smoker,£211.75
5000000,15,30,Male,Smoker,£217.34
5000000,15,30,Male,Smoker,£245.22
5000000,15,30,Male,Smoker,£304.23
5000000,15,30,Male,Smoker,£308.54
5000000,20,30,Male,Smoker,£170.31
5000000,20,30,Male,Smoker,£171.64
5000000,20,30,Male,Smoker,£194.41
5000000,20,30,Male,Smoker,£207.74
5000000,20,30,Male,Smoker,£211.45
5000000,20,30,Male,Smoker,£228.02
5000000,20,30,Male,Smoker,£228.02
5000000,20,30,Male,Smoker,£248.52
5000000,20,30,Male,Smoker,£252.95
5000000,20,30,Male,Smoker,£331.57
5000000,20,30,Male,Smoker,£335.88
5000000,25,30,Male,Smoker,£217.12
5000000,25,30,Male,Smoker,£218.45
5000000,25,30,Male,Smoker,£230.60
5000000,25,30,Male,Smoker,£265.49
5000000,25,30,Male,Smoker,£267.42
5000000,25,30,Male,Smoker,£269.20
5000000,25,30,Male,Smoker,£286.41
5000000,25,30,Male,Smoker,£286.41
5000000,25,30,Male,Smoker,£299.60
5000000,25,30,Male,Smoker,£465.51
5000000,25,30,Male,Smoker,£469.82
5000000,30,30,Male,Smoker,£235.00
5000000,30,30,Male,Smoker,£236.33
5000000,30,30,Male,Smoker,£272.14
5000000,30,30,Male,Smoker,£294.70
5000000,30,30,Male,Smoker,£298.41
5000000,30,30,Male,Smoker,£317.24
5000000,30,30,Male,Smoker,£317.50
5000000,30,30,Male,Smoker,£317.50
5000000,30,30,Male,Smoker,£348.79
5000000,30,30,Male,Smoker,£537.21
5000000,30,30,Male,Smoker,£541.52
100000,10,30,Male,Non-Smoker,£5.00
100000,10,30,Male,Non-Smoker,£5.01
100000,10,30,Male,Non-Smoker,£5.01
100000,10,30,Male,Non-Smoker,£5.25
100000,10,30,Male,Non-Smoker,£5.52
100000,10,30,Male,Non-Smoker,£6.00
100000,10,30,Male,Non-Smoker,£6.00
100000,10,30,Male,Non-Smoker,£6.77
100000,10,30,Male,Non-Smoker,£6.78
100000,10,30,Male,Non-Smoker,£7.45
100000,10,30,Male,Non-Smoker,£11.08
100000,15,30,Male,Non-Smoker,£5.01
100000,15,30,Male,Non-Smoker,£5.01
100000,15,30,Male,Non-Smoker,£5.02
100000,15,30,Male,Non-Smoker,£5.30
100000,15,30,Male,Non-Smoker,£5.75
100000,15,30,Male,Non-Smoker,£6.00
100000,15,30,Male,Non-Smoker,£6.00
100000,15,30,Male,Non-Smoker,£6.45
100000,15,30,Male,Non-Smoker,£6.84
100000,15,30,Male,Non-Smoker,£7.75
100000,15,30,Male,Non-Smoker,£10.76
100000,20,30,Male,Non-Smoker,£5.01
100000,20,30,Male,Non-Smoker,£5.01
100000,20,30,Male,Non-Smoker,£5.08
100000,20,30,Male,Non-Smoker,£5.45
100000,20,30,Male,Non-Smoker,£5.78
100000,20,30,Male,Non-Smoker,£6.00
100000,20,30,Male,Non-Smoker,£6.00
100000,20,30,Male,Non-Smoker,£6.31
100000,20,30,Male,Non-Smoker,£6.61
100000,20,30,Male,Non-Smoker,£7.70
100000,20,30,Male,Non-Smoker,£10.62
100000,25,30,Male,Non-Smoker,£5.01
100000,25,30,Male,Non-Smoker,£5.01
100000,25,30,Male,Non-Smoker,£5.24
100000,25,30,Male,Non-Smoker,£5.93
100000,25,30,Male,Non-Smoker,£5.99
100000,25,30,Male,Non-Smoker,£6.00
100000,25,30,Male,Non-Smoker,£6.00
100000,25,30,Male,Non-Smoker,£6.60
100000,25,30,Male,Non-Smoker,£6.96
100000,25,30,Male,Non-Smoker,£8.18
100000,25,30,Male,Non-Smoker,£10.91
100000,30,30,Male,Non-Smoker,£5.01
100000,30,30,Male,Non-Smoker,£5.01
100000,30,30,Male,Non-Smoker,£5.50
100000,30,30,Male,Non-Smoker,£6.00
100000,30,30,Male,Non-Smoker,£6.00
100000,30,30,Male,Non-Smoker,£6.33
100000,30,30,Male,Non-Smoker,£6.49
100000,30,30,Male,Non-Smoker,£7.05
100000,30,30,Male,Non-Smoker,£7.16
100000,30,30,Male,Non-Smoker,£8.52
100000,30,30,Male,Non-Smoker,£11.36
250000,10,30,Male,Non-Smoker,£6.64
250000,10,30,Male,Non-Smoker,£7.01
250000,10,30,Male,Non-Smoker,£7.01
250000,10,30,Male,Non-Smoker,£7.46
250000,10,30,Male,Non-Smoker,£7.52
250000,10,30,Male,Non-Smoker,£7.85
250000,10,30,Male,Non-Smoker,£8.27
250000,10,30,Male,Non-Smoker,£10.11
250000,10,30,Male,Non-Smoker,£10.32
250000,10,30,Male,Non-Smoker,£11.23
250000,10,30,Male,Non-Smoker,£14.63
250000,15,30,Male,Non-Smoker,£6.79
250000,15,30,Male,Non-Smoker,£7.61
250000,15,30,Male,Non-Smoker,£7.87
250000,15,30,Male,Non-Smoker,£8.19
250000,15,30,Male,Non-Smoker,£8.33
250000,15,30,Male,Non-Smoker,£8.44
250000,15,30,Male,Non-Smoker,£8.44
250000,15,30,Male,Non-Smoker,£10.02
250000,15,30,Male,Non-Smoker,£10.15
250000,15,30,Male,Non-Smoker,£11.58
250000,15,30,Male,Non-Smoker,£14.33
250000,20,30,Male,Non-Smoker,£6.23
250000,20,30,Male,Non-Smoker,£7.60
250000,20,30,Male,Non-Smoker,£8.06
250000,20,30,Male,Non-Smoker,£8.56
250000,20,30,Male,Non-Smoker,£8.65
250000,20,30,Male,Non-Smoker,£8.78
250000,20,30,Male,Non-Smoker,£8.78
250000,20,30,Male,Non-Smoker,£9.56
250000,20,30,Male,Non-Smoker,£10.56
250000,20,30,Male,Non-Smoker,£11.31
250000,20,30,Male,Non-Smoker,£14.87
250000,25,30,Male,Non-Smoker,£6.95
250000,25,30,Male,Non-Smoker,£8.52
250000,25,30,Male,Non-Smoker,£8.98
250000,25,30,Male,Non-Smoker,£9.09
250000,25,30,Male,Non-Smoker,£9.52
250000,25,30,Male,Non-Smoker,£9.77
250000,25,30,Male,Non-Smoker,£9.77
250000,25,30,Male,Non-Smoker,£10.28
250000,25,30,Male,Non-Smoker,£11.24
250000,25,30,Male,Non-Smoker,£12.23
250000,25,30,Male,Non-Smoker,£15.55
250000,30,30,Male,Non-Smoker,£7.58
250000,30,30,Male,Non-Smoker,£9.51
250000,30,30,Male,Non-Smoker,£9.65
250000,30,30,Male,Non-Smoker,£10.05
250000,30,30,Male,Non-Smoker,£10.70
250000,30,30,Male,Non-Smoker,£10.70
250000,30,30,Male,Non-Smoker,£10.74
250000,30,30,Male,Non-Smoker,£10.91
250000,30,30,Male,Non-Smoker,£12.17
250000,30,30,Male,Non-Smoker,£13.22
250000,30,30,Male,Non-Smoker,£16.48
350000,10,30,Male,Non-Smoker,£8.40
350000,10,30,Male,Non-Smoker,£9.02
350000,10,30,Male,Non-Smoker,£9.50
350000,10,30,Male,Non-Smoker,£9.50
350000,10,30,Male,Non-Smoker,£9.51
350000,10,30,Male,Non-Smoker,£9.92
350000,10,30,Male,Non-Smoker,£10.23
350000,10,30,Male,Non-Smoker,£11.87
350000,10,30,Male,Non-Smoker,£12.82
350000,10,30,Male,Non-Smoker,£13.22
350000,10,30,Male,Non-Smoker,£17.13
350000,15,30,Male,Non-Smoker,£8.68
350000,15,30,Male,Non-Smoker,£9.31
350000,15,30,Male,Non-Smoker,£9.92
350000,15,30,Male,Non-Smoker,£9.92
350000,15,30,Male,Non-Smoker,£10.05
350000,15,30,Male,Non-Smoker,£10.40
350000,15,30,Male,Non-Smoker,£10.43
350000,15,30,Male,Non-Smoker,£12.04
350000,15,30,Male,Non-Smoker,£13.03
350000,15,30,Male,Non-Smoker,£13.76
350000,15,30,Male,Non-Smoker,£17.34
350000,20,30,Male,Non-Smoker,£8.06
350000,20,30,Male,Non-Smoker,£9.83
350000,20,30,Male,Non-Smoker,£9.89
350000,20,30,Male,Non-Smoker,£10.78
350000,20,30,Male,Non-Smoker,£11.14
350000,20,30,Male,Non-Smoker,£11.34
350000,20,30,Male,Non-Smoker,£11.34
350000,20,30,Male,Non-Smoker,£11.39
350000,20,30,Male,Non-Smoker,£13.54
350000,20,30,Male,Non-Smoker,£13.87
350000,20,30,Male,Non-Smoker,£18.18
350000,25,30,Male,Non-Smoker,£8.88
350000,25,30,Male,Non-Smoker,£10.78
350000,25,30,Male,Non-Smoker,£10.89
350000,25,30,Male,Non-Smoker,£11.49
350000,25,30,Male,Non-Smoker,£12.21
350000,25,30,Male,Non-Smoker,£12.32
350000,25,30,Male,Non-Smoker,£12.41
350000,25,30,Male,Non-Smoker,£12.41
350000,25,30,Male,Non-Smoker,£14.60
350000,25,30,Male,Non-Smoker,£15.01
350000,25,30,Male,Non-Smoker,£19.32
350000,30,30,Male,Non-Smoker,£9.61
350000,30,30,Male,Non-Smoker,£12.05
350000,30,30,Male,Non-Smoker,£12.36
350000,30,30,Male,Non-Smoker,£12.43
350000,30,30,Male,Non-Smoker,£12.94
350000,30,30,Male,Non-Smoker,£13.45
350000,30,30,Male,Non-Smoker,£13.45
350000,30,30,Male,Non-Smoker,£13.84
350000,30,30,Male,Non-Smoker,£15.76
350000,30,30,Male,Non-Smoker,£16.35
350000,30,30,Male,Non-Smoker,£20.66
500000,10,30,Male,Non-Smoker,£10.48
500000,10,30,Male,Non-Smoker,£11.24
500000,10,30,Male,Non-Smoker,£11.88
500000,10,30,Male,Non-Smoker,£12.30
500000,10,30,Male,Non-Smoker,£12.30
500000,10,30,Male,Non-Smoker,£13.01
500000,10,30,Male,Non-Smoker,£13.15
500000,10,30,Male,Non-Smoker,£13.95
500000,10,30,Male,Non-Smoker,£15.59
500000,10,30,Male,Non-Smoker,£16.95
500000,10,30,Male,Non-Smoker,£21.26
500000,15,30,Male,Non-Smoker,£10.75
500000,15,30,Male,Non-Smoker,£11.77
500000,15,30,Male,Non-Smoker,£12.60
500000,15,30,Male,Non-Smoker,£13.19
500000,15,30,Male,Non-Smoker,£13.19
500000,15,30,Male,Non-Smoker,£13.59
500000,15,30,Male,Non-Smoker,£13.81
500000,15,30,Male,Non-Smoker,£14.11
500000,15,30,Male,Non-Smoker,£16.25
500000,15,30,Male,Non-Smoker,£16.31
500000,15,30,Male,Non-Smoker,£20.56
500000,20,30,Male,Non-Smoker,£10.01
500000,20,30,Male,Non-Smoker,£12.34
500000,20,30,Male,Non-Smoker,£12.96
500000,20,30,Male,Non-Smoker,£13.34
500000,20,30,Male,Non-Smoker,£14.19
500000,20,30,Male,Non-Smoker,£14.47
500000,20,30,Male,Non-Smoker,£14.47
500000,20,30,Male,Non-Smoker,£14.96
500000,20,30,Male,Non-Smoker,£16.05
500000,20,30,Male,Non-Smoker,£18.57
500000,20,30,Male,Non-Smoker,£22.88
500000,25,30,Male,Non-Smoker,£11.73
500000,25,30,Male,Non-Smoker,£14.26
500000,25,30,Male,Non-Smoker,£14.48
500000,25,30,Male,Non-Smoker,£15.06
500000,25,30,Male,Non-Smoker,£15.24
500000,25,30,Male,Non-Smoker,£16.54
500000,25,30,Male,Non-Smoker,£16.57
500000,25,30,Male,Non-Smoker,£16.57
500000,25,30,Male,Non-Smoker,£18.19
500000,25,30,Male,Non-Smoker,£20.67
500000,25,30,Male,Non-Smoker,£24.98
500000,30,30,Male,Non-Smoker,£12.54
500000,30,30,Male,Non-Smoker,£15.86
500000,30,30,Male,Non-Smoker,£15.87
500000,30,30,Male,Non-Smoker,£16.14
500000,30,30,Male,Non-Smoker,£16.83
500000,30,30,Male,Non-Smoker,£18.35
500000,30,30,Male,Non-Smoker,£18.40
500000,30,30,Male,Non-Smoker,£18.40
500000,30,30,Male,Non-Smoker,£19.57
500000,30,30,Male,Non-Smoker,£22.63
500000,30,30,Male,Non-Smoker,£26.94
750000,10,30,Male,Non-Smoker,£15.17
750000,10,30,Male,Non-Smoker,£15.70
750000,10,30,Male,Non-Smoker,£17.81
750000,10,30,Male,Non-Smoker,£17.88
750000,10,30,Male,Non-Smoker,£17.88
750000,10,30,Male,Non-Smoker,£17.99
750000,10,30,Male,Non-Smoker,£18.83
750000,10,30,Male,Non-Smoker,£19.17
750000,10,30,Male,Non-Smoker,£21.52
750000,10,30,Male,Non-Smoker,£23.62
750000,10,30,Male,Non-Smoker,£27.93
750000,15,30,Male,Non-Smoker,£16.10
750000,15,30,Male,Non-Smoker,£16.65
750000,15,30,Male,Non-Smoker,£18.92
750000,15,30,Male,Non-Smoker,£18.92
750000,15,30,Male,Non-Smoker,£19.00
750000,15,30,Male,Non-Smoker,£19.32
750000,15,30,Male,Non-Smoker,£19.77
750000,15,30,Male,Non-Smoker,£20.01
750000,15,30,Male,Non-Smoker,£23.03
750000,15,30,Male,Non-Smoker,£23.29
750000,15,30,Male,Non-Smoker,£27.60
750000,20,30,Male,Non-Smoker,£14.79
750000,20,30,Male,Non-Smoker,£17.66
750000,20,30,Male,Non-Smoker,£18.12
750000,20,30,Male,Non-Smoker,£18.15
750000,20,30,Male,Non-Smoker,£19.92
750000,20,30,Male,Non-Smoker,£20.70
750000,20,30,Male,Non-Smoker,£20.70
750000,20,30,Male,Non-Smoker,£21.60
750000,20,30,Male,Non-Smoker,£21.86
750000,20,30,Male,Non-Smoker,£26.37
750000,20,30,Male,Non-Smoker,£30.68
750000,25,30,Male,Non-Smoker,£17.12
750000,25,30,Male,Non-Smoker,£19.82
750000,25,30,Male,Non-Smoker,£20.45
750000,25,30,Male,Non-Smoker,£21.04
750000,25,30,Male,Non-Smoker,£21.50
750000,25,30,Male,Non-Smoker,£23.29
750000,25,30,Male,Non-Smoker,£23.29
750000,25,30,Male,Non-Smoker,£23.62
750000,25,30,Male,Non-Smoker,£24.75
750000,25,30,Male,Non-Smoker,£29.22
750000,25,30,Male,Non-Smoker,£33.53
750000,30,30,Male,Non-Smoker,£18.53
750000,30,30,Male,Non-Smoker,£21.86
750000,30,30,Male,Non-Smoker,£22.50
750000,30,30,Male,Non-Smoker,£23.27
750000,30,30,Male,Non-Smoker,£24.33
750000,30,30,Male,Non-Smoker,£25.85
750000,30,30,Male,Non-Smoker,£25.85
750000,30,30,Male,Non-Smoker,£26.23
750000,30,30,Male,Non-Smoker,£26.98
750000,30,30,Male,Non-Smoker,£32.07
750000,30,30,Male,Non-Smoker,£36.38
1000000,10,30,Male,Non-Smoker,£18.60
1000000,10,30,Male,Non-Smoker,£21.21
1000000,10,30,Male,Non-Smoker,£22.82
1000000,10,30,Male,Non-Smoker,£22.87
1000000,10,30,Male,Non-Smoker,£22.87
1000000,10,30,Male,Non-Smoker,£24.11
1000000,10,30,Male,Non-Smoker,£24.68
1000000,10,30,Male,Non-Smoker,£25.07
1000000,10,30,Male,Non-Smoker,£27.82
1000000,10,30,Male,Non-Smoker,£29.42
1000000,10,30,Male,Non-Smoker,£33.73
1000000,15,30,Male,Non-Smoker,£20.02
1000000,15,30,Male,Non-Smoker,£22.25
1000000,15,30,Male,Non-Smoker,£23.98
1000000,15,30,Male,Non-Smoker,£23.98
1000000,15,30,Male,Non-Smoker,£24.41
1000000,15,30,Male,Non-Smoker,£25.61
1000000,15,30,Male,Non-Smoker,£25.96
1000000,15,30,Male,Non-Smoker,£25.97
1000000,15,30,Male,Non-Smoker,£29.67
1000000,15,30,Male,Non-Smoker,£29.94
1000000,15,30,Male,Non-Smoker,£34.25
1000000,20,30,Male,Non-Smoker,£19.34
1000000,20,30,Male,Non-Smoker,£21.78
1000000,20,30,Male,Non-Smoker,£22.67
1000000,20,30,Male,Non-Smoker,£24.29
1000000,20,30,Male,Non-Smoker,£25.65
1000000,20,30,Male,Non-Smoker,£27.99
1000000,20,30,Male,Non-Smoker,£27.99
1000000,20,30,Male,Non-Smoker,£28.00
1000000,20,30,Male,Non-Smoker,£28.56
1000000,20,30,Male,Non-Smoker,£33.47
1000000,20,30,Male,Non-Smoker,£37.78
1000000,25,30,Male,Non-Smoker,£22.74
1000000,25,30,Male,Non-Smoker,£24.95
1000000,25,30,Male,Non-Smoker,£26.07
1000000,25,30,Male,Non-Smoker,£27.76
1000000,25,30,Male,Non-Smoker,£28.13
1000000,25,30,Male,Non-Smoker,£30.48
1000000,25,30,Male,Non-Smoker,£30.48
1000000,25,30,Male,Non-Smoker,£30.77
1000000,25,30,Male,Non-Smoker,£31.84
1000000,25,30,Male,Non-Smoker,£36.90
1000000,25,30,Male,Non-Smoker,£41.21
1000000,30,30,Male,Non-Smoker,£24.67
1000000,30,30,Male,Non-Smoker,£28.00
1000000,30,30,Male,Non-Smoker,£28.36
1000000,30,30,Male,Non-Smoker,£31.19
1000000,30,30,Male,Non-Smoker,£31.84
1000000,30,30,Male,Non-Smoker,£34.11
1000000,30,30,Male,Non-Smoker,£34.51
1000000,30,30,Male,Non-Smoker,£34.51
1000000,30,30,Male,Non-Smoker,£34.90
1000000,30,30,Male,Non-Smoker,£40.60
1000000,30,30,Male,Non-Smoker,£44.91
2000000,10,30,Male,Non-Smoker,£35.34
2000000,10,30,Male,Non-Smoker,£44.37
2000000,10,30,Male,Non-Smoker,£45.64
2000000,10,30,Male,Non-Smoker,£45.84
2000000,10,30,Male,Non-Smoker,£46.49
2000000,10,30,Male,Non-Smoker,£47.12
2000000,10,30,Male,Non-Smoker,£47.12
2000000,10,30,Male,Non-Smoker,£50.25
2000000,10,30,Male,Non-Smoker,£53.96
2000000,10,30,Male,Non-Smoker,£59.94
2000000,10,30,Male,Non-Smoker,£64.25
2000000,15,30,Male,Non-Smoker,£38.18
2000000,15,30,Male,Non-Smoker,£45.68
2000000,15,30,Male,Non-Smoker,£47.04
2000000,15,30,Male,Non-Smoker,£48.54
2000000,15,30,Male,Non-Smoker,£48.83
2000000,15,30,Male,Non-Smoker,£49.89
2000000,15,30,Male,Non-Smoker,£49.89
2000000,15,30,Male,Non-Smoker,£53.26
2000000,15,30,Male,Non-Smoker,£56.97
2000000,15,30,Male,Non-Smoker,£61.05
2000000,15,30,Male,Non-Smoker,£65.36
2000000,20,30,Male,Non-Smoker,£40.63
2000000,20,30,Male,Non-Smoker,£41.70
2000000,20,30,Male,Non-Smoker,£43.96
2000000,20,30,Male,Non-Smoker,£49.57
2000000,20,30,Male,Non-Smoker,£51.30
2000000,20,30,Male,Non-Smoker,£53.28
2000000,20,30,Male,Non-Smoker,£53.56
2000000,20,30,Male,Non-Smoker,£53.81
2000000,20,30,Male,Non-Smoker,£53.81
2000000,20,30,Male,Non-Smoker,£67.50
2000000,20,30,Male,Non-Smoker,£71.81
2000000,25,30,Male,Non-Smoker,£48.05
2000000,25,30,Male,Non-Smoker,£50.14
2000000,25,30,Male,Non-Smoker,£51.47
2000000,25,30,Male,Non-Smoker,£55.51
2000000,25,30,Male,Non-Smoker,£58.34
2000000,25,30,Male,Non-Smoker,£59.26
2000000,25,30,Male,Non-Smoker,£59.26
2000000,25,30,Male,Non-Smoker,£61.50
2000000,25,30,Male,Non-Smoker,£65.21
2000000,25,30,Male,Non-Smoker,£74.65
2000000,25,30,Male,Non-Smoker,£78.96
2000000,30,30,Male,Non-Smoker,£48.87
2000000,30,30,Male,Non-Smoker,£50.20
2000000,30,30,Male,Non-Smoker,£54.86
2000000,30,30,Male,Non-Smoker,£61.29
2000000,30,30,Male,Non-Smoker,£63.67
2000000,30,30,Male,Non-Smoker,£64.95
2000000,30,30,Male,Non-Smoker,£65.00
2000000,30,30,Male,Non-Smoker,£67.30
2000000,30,30,Male,Non-Smoker,£67.30
2000000,30,30,Male,Non-Smoker,£82.59
2000000,30,30,Male,Non-Smoker,£86.90
5000000,10,30,Male,Non-Smoker,£104.47
5000000,10,30,Male,Non-Smoker,£110.94
5000000,10,30,Male,Non-Smoker,£112.24
5000000,10,30,Male,Non-Smoker,£112.25
5000000,10,30,Male,Non-Smoker,£112.25
5000000,10,30,Male,Non-Smoker,£112.41
5000000,10,30,Male,Non-Smoker,£114.10
5000000,10,30,Male,Non-Smoker,£125.63
5000000,10,30,Male,Non-Smoker,£129.34
5000000,10,30,Male,Non-Smoker,£163.80
5000000,10,30,Male,Non-Smoker,£168.11
5000000,15,30,Male,Non-Smoker,£111.41
5000000,15,30,Male,Non-Smoker,£114.21
5000000,15,30,Male,Non-Smoker,£115.57
5000000,15,30,Male,Non-Smoker,£119.18
5000000,15,30,Male,Non-Smoker,£119.18
5000000,15,30,Male,Non-Smoker,£122.07
5000000,15,30,Male,Non-Smoker,£122.96
5000000,15,30,Male,Non-Smoker,£133.15
5000000,15,30,Male,Non-Smoker,£136.86
5000000,15,30,Male,Non-Smoker,£167.37
5000000,15,30,Male,Non-Smoker,£171.68
5000000,20,30,Male,Non-Smoker,£101.59
5000000,20,30,Male,Non-Smoker,£102.92
5000000,20,30,Male,Non-Smoker,£122.84
5000000,20,30,Male,Non-Smoker,£123.91
5000000,20,30,Male,Non-Smoker,£127.62
5000000,20,30,Male,Non-Smoker,£128.26
5000000,20,30,Male,Non-Smoker,£128.98
5000000,20,30,Male,Non-Smoker,£128.98
5000000,20,30,Male,Non-Smoker,£135.21
5000000,20,30,Male,Non-Smoker,£178.72
5000000,20,30,Male,Non-Smoker,£183.03
5000000,25,30,Male,Non-Smoker,£125.36
5000000,25,30,Male,Non-Smoker,£126.69
5000000,25,30,Male,Non-Smoker,£137.44
5000000,25,30,Male,Non-Smoker,£138.78
5000000,25,30,Male,Non-Smoker,£142.60
5000000,25,30,Male,Non-Smoker,£142.60
5000000,25,30,Male,Non-Smoker,£151.45
5000000,25,30,Male,Non-Smoker,£153.75
5000000,25,30,Male,Non-Smoker,£157.46
5000000,25,30,Male,Non-Smoker,£198.88
5000000,25,30,Male,Non-Smoker,£203.19
5000000,30,30,Male,Non-Smoker,£122.19
5000000,30,30,Male,Non-Smoker,£123.52
5000000,30,30,Male,Non-Smoker,£153.23
5000000,30,30,Male,Non-Smoker,£153.42
5000000,30,30,Male,Non-Smoker,£156.94
5000000,30,30,Male,Non-Smoker,£159.19
