ln(Coverage_Amount),Term_Length,Age,Is_Male,Is_Smoker,Is_UK,Premium (£),ln(Premium)
13.527828485512494,15,45,0,1,1,200.45,5.300564839088516
13.527828485512494,15,45,0,1,1,204.76,5.321838561589383
13.527828485512494,20,45,0,1,1,138.66,4.9320248935143445
13.527828485512494,20,45,0,1,1,138.9,4.933754249760298
13.527828485512494,20,45,0,1,1,140.11,4.94242782838314
13.527828485512494,20,45,0,1,1,161.77,5.0861755733416025
13.527828485512494,20,45,0,1,1,170.31,5.137620305850745
13.527828485512494,20,45,0,1,1,174.02,5.1591702351378785
13.527828485512494,20,45,0,1,1,174.4,5.161351511474879
13.527828485512494,20,45,0,1,1,174.4,5.161351511474879
13.527828485512494,20,45,0,1,1,236.33,5.465229133392195
13.527828485512494,20,45,0,1,1,240.64,5.483302040761475
13.527828485512494,25,45,0,1,1,152.86,5.029522469814738
13.527828485512494,25,45,0,1,1,154.31,5.038963566083114
13.527828485512494,25,45,0,1,1,165.5,5.1089711948171175
13.527828485512494,25,45,0,1,1,188.07,5.236814233953987
13.527828485512494,25,45,0,1,1,188.36,5.238355025375354
13.527828485512494,25,45,0,1,1,191.78,5.256348881725535
13.527828485512494,25,45,0,1,1,201.21,5.304349138779756
13.527828485512494,25,45,0,1,1,201.21,5.304349138779756
13.527828485512494,25,45,0,1,1,284.88,5.652068038969523
13.527828485512494,25,45,0,1,1,289.19,5.667083911540161
13.527828485512494,30,45,0,1,1,172.33,5.1494112432934855
13.527828485512494,30,45,0,1,1,173.78,5.15779013141106
13.527828485512494,30,45,0,1,1,198.15,5.289024319636444
13.527828485512494,30,45,0,1,1,216.72,5.37860619777684
13.527828485512494,30,45,0,1,1,217.55,5.382428709166689
13.527828485512494,30,45,0,1,1,220.43,5.395580184168247
13.527828485512494,30,45,0,1,1,235.85,5.463196009730271
13.527828485512494,30,45,0,1,1,235.85,5.463196009730271
13.527828485512494,30,45,0,1,1,336.02,5.817170682001256
13.527828485512494,30,45,0,1,1,340.33,5.829915735129297
13.815510557964274,10,45,0,1,1,131.37,4.878017769481417
13.815510557964274,10,45,0,1,1,132.84,4.889145396508546
13.815510557964274,10,45,0,1,1,136.08,4.913242948087606
13.815510557964274,10,45,0,1,1,149.37,5.006426449322201
13.815510557964274,10,45,0,1,1,153.08,5.0309606605575015
13.815510557964274,10,45,0,1,1,159.2,5.0701612734102826
13.815510557964274,10,45,0,1,1,162.41,5.090124002186512
13.815510557964274,10,45,0,1,1,162.41,5.090124002186512
13.815510557964274,10,45,0,1,1,239.27,5.477592621405586
13.815510557964274,10,45,0,1,1,243.58,5.495445430658965
13.815510557964274,15,45,0,1,1,154.92,5.0429088546465515
13.815510557964274,15,45,0,1,1,156.37,5.052224993855419
13.815510557964274,15,45,0,1,1,161.18,5.0825217528963655
13.815510557964274,15,45,0,1,1,182.48,5.206640577976133
13.815510557964274,15,45,0,1,1,185.56,5.223378279883543
13.815510557964274,15,45,0,1,1,187.27,5.232551425772417
13.815510557964274,15,45,0,1,1,187.27,5.232551425772417
13.815510557964274,15,45,0,1,1,189.27,5.243174567050828
13.815510557964274,15,45,0,1,1,269.82,5.597755070010671
13.815510557964274,15,45,0,1,1,274.13,5.613602446425789
13.815510557964274,20,45,0,1,1,177.62,5.179646436830358
13.815510557964274,20,45,0,1,1,179.07,5.187776790848668
13.815510557964274,20,45,0,1,1,185.51,5.223108788950282
13.815510557964274,20,45,0,1,1,208.69,5.3408498972667395
13.815510557964274,20,45,0,1,1,223.35,5.408740047798128
13.815510557964274,20,45,0,1,1,227.06,5.425214299736387
13.815510557964274,20,45,0,1,1,232.41,5.448503053311921
13.815510557964274,20,45,0,1,1,232.41,5.448503053311921
13.815510557964274,20,45,0,1,1,318.49,5.763591077345062
13.815510557964274,20,45,0,1,1,322.8,5.777032936395794
13.815510557964274,25,45,0,1,1,201.29,5.3047466543129405
13.815510557964274,25,45,0,1,1,202.74,5.311924369954253
13.815510557964274,25,45,0,1,1,219.39,5.3908509679509695
13.815510557964274,25,45,0,1,1,242.86,5.492485145625673
13.815510557964274,25,45,0,1,1,249.21,5.51829591451909
13.815510557964274,25,45,0,1,1,252.92,5.533073233190413
13.815510557964274,25,45,0,1,1,272.26,5.606757492084327
13.815510557964274,25,45,0,1,1,272.26,5.606757492084327
13.815510557964274,25,45,0,1,1,384.15,5.9510331013136435
13.815510557964274,25,45,0,1,1,388.46,5.962190204403987
13.815510557964274,30,45,0,1,1,236.26,5.464932893520374
13.815510557964274,30,45,0,1,1,237.71,5.471051443317165
13.815510557964274,30,45,0,1,1,260.19,5.561412133364474
13.815510557964274,30,45,0,1,1,280.61,5.636965804952091
13.815510557964274,30,45,0,1,1,299.16,5.700978547323467
13.815510557964274,30,45,0,1,1,302.87,5.713303670539838
13.815510557964274,30,45,0,1,1,308.65,5.732207948839905
13.815510557964274,30,45,0,1,1,308.65,5.732207948839905
13.815510557964274,30,45,0,1,1,452.88,6.1156271897284045
13.815510557964274,30,45,0,1,1,457.19,6.125099059415487
14.508657738524219,10,45,0,1,1,257.87,5.55245558196447
14.508657738524219,10,45,0,1,1,259.34,5.5581399421207385
14.508657738524219,10,45,0,1,1,270.31,5.599569448528517
14.508657738524219,10,45,0,1,1,293.2,5.680854970012496
14.508657738524219,10,45,0,1,1,296.91,5.693429062576709
14.508657738524219,10,45,0,1,1,312.86,5.745755806133625
14.508657738524219,10,45,0,1,1,316.88,5.758523153313662
14.508657738524219,10,45,0,1,1,316.88,5.758523153313662
14.508657738524219,10,45,0,1,1,487.69,6.189679958097341
14.508657738524219,10,45,0,1,1,492.0,6.198478716492308
14.508657738524219,15,45,0,1,1,303.25,5.7145575478241595
14.508657738524219,15,45,0,1,1,304.7,5.719327685991663
14.508657738524219,15,45,0,1,1,320.49,5.7698510746259055
14.508657738524219,15,45,0,1,1,359.7,5.885270350701578
14.508657738524219,15,45,0,1,1,362.9,5.894127314219024
14.508657738524219,15,45,0,1,1,366.61,5.904298612720427
14.508657738524219,15,45,0,1,1,398.96,5.9888611612378675
14.508657738524219,15,45,0,1,1,398.96,5.9888611612378675
14.508657738524219,15,45,0,1,1,550.71,6.3112083548106686
14.508657738524219,15,45,0,1,1,555.02,6.319004149133188
14.508657738524219,20,45,0,1,1,345.05,5.843689334066611
14.508657738524219,20,45,0,1,1,346.5,5.847882818629958
14.508657738524219,20,45,0,1,1,369.16,5.911230154397376
14.508657738524219,20,45,0,1,1,412.07,6.021193237830283
14.508657738524219,20,45,0,1,1,421.44,6.043677418554916
14.508657738524219,20,45,0,1,1,425.15,6.052442047831802
14.508657738524219,20,45,0,1,1,441.86,6.090993089822883
14.508657738524219,20,45,0,1,1,441.86,6.090993089822883
14.508657738524219,20,45,0,1,1,650.76,6.4781409106409695
14.508657738524219,20,45,0,1,1,655.07,6.484742100154044
14.508657738524219,25,45,0,1,1,402.13,5.996775419426559
14.508657738524219,25,45,0,1,1,403.58,6.000374733237738
14.508657738524219,25,45,0,1,1,436.92,6.0797501119753425
14.508657738524219,25,45,0,1,1,481.85,6.177632862297297
14.508657738524219,25,45,0,1,1,493.72,6.201968554875728
14.508657738524219,25,45,0,1,1,497.43,6.209454843181391
14.508657738524219,25,45,0,1,1,536.56,6.285178391791482
14.508657738524219,25,45,0,1,1,536.56,6.285178391791482
14.508657738524219,25,45,0,1,1,785.06,6.665760147982565
14.508657738524219,25,45,0,1,1,789.37,6.671235158959596
14.508657738524219,30,45,0,1,1,450.98,6.111422992621366
14.508657738524219,30,45,0,1,1,452.43,6.114633055040703
14.508657738524219,30,45,0,1,1,518.53,6.25099788520506
14.508657738524219,30,45,0,1,1,557.66,6.323749457674634
14.508657738524219,30,45,0,1,1,566.33,6.339176947171316
14.508657738524219,30,45,0,1,1,570.04,6.345706533805012
14.508657738524219,30,45,0,1,1,615.08,6.421752340647492
14.508657738524219,30,45,0,1,1,615.08,6.421752340647492
14.508657738524219,30,45,0,1,1,924.27,6.82900423674951
14.508657738524219,30,45,0,1,1,928.58,6.833656537555043
15.424948470398375,10,45,0,1,1,644.68,6.468754069654517
15.424948470398375,10,45,0,1,1,646.15,6.471031674971201
15.424948470398375,10,45,0,1,1,733.01,6.597159344358395
15.424948470398375,10,45,0,1,1,736.72,6.602207901413111
15.424948470398375,10,45,0,1,1,756.1,6.628173642564224
15.424948470398375,10,45,0,1,1,786.65,6.6677834226864325
15.424948470398375,10,45,0,1,1,786.65,6.6677834226864325
15.424948470398375,10,45,0,1,1,858.08,6.754697335234615
15.424948470398375,10,45,0,1,1,1293.76,7.165307986452406
15.424948470398375,10,45,0,1,1,1298.07,7.168633824931638
15.424948470398375,15,45,0,1,1,758.13,6.630854874895033
15.424948470398375,15,45,0,1,1,759.58,6.632765648944317
15.424948470398375,15,45,0,1,1,875.47,6.774760885005171
15.424948470398375,15,45,0,1,1,907.25,6.810418046093179
15.424948470398375,15,45,0,1,1,910.96,6.81449898850235
15.424948470398375,15,45,0,1,1,991.85,6.899571886174118
15.424948470398375,15,45,0,1,1,991.85,6.899571886174118
15.424948470398375,15,45,0,1,1,1000.11,6.907865272932581
15.424948470398375,15,45,0,1,1,1465.55,7.289985877617387
15.424948470398375,15,45,0,1,1,1469.86,7.292922437142108
15.424948470398375,20,45,0,1,1,862.63,6.7599858621853794
15.424948470398375,20,45,0,1,1,864.08,6.7616653571102185
15.424948470398375,20,45,0,1,1,1005.96,6.913697588437766
15.424948470398375,20,45,0,1,1,1053.61,6.9599776416520625
15.424948470398375,20,45,0,1,1,1057.32,6.963492683666638
15.424948470398375,20,45,0,1,1,1099.12,7.002265138615693
15.424948470398375,20,45,0,1,1,1099.12,7.002265138615693
15.424948470398375,20,45,0,1,1,1201.16,7.091043035521417
15.424948470398375,20,45,0,1,1,1735.84,7.4592467250741405
15.424948470398375,20,45,0,1,1,1740.15,7.461726595389526
15.424948470398375,25,45,0,1,1,1005.32,6.9130611777723185
15.424948470398375,25,45,0,1,1,1006.77,6.914502465439379
15.424948470398375,25,45,0,1,1,1191.27,7.08277524391457
15.424948470398375,25,45,0,1,1,1234.3,7.118259286749883
15.424948470398375,25,45,0,1,1,1238.01,7.121260530756345
15.424948470398375,25,45,0,1,1,1335.87,7.197338043972893
15.424948470398375,25,45,0,1,1,1335.87,7.197338043972893
15.424948470398375,25,45,0,1,1,1495.52,7.310229251434273
15.424948470398375,25,45,0,1,1,2094.15,7.646903022102767
15.424948470398375,25,45,0,1,1,2098.46,7.648959021357763
15.424948470398375,30,45,0,1,1,1127.45,7.027713724495521
15.424948470398375,30,45,0,1,1,1128.9,7.028998986267501
15.424948470398375,30,45,0,1,1,1383.15,7.23211878565326
15.424948470398375,30,45,0,1,1,1415.81,7.255457084459657
15.424948470398375,30,45,0,1,1,1419.52,7.2580740652818925
15.424948470398375,30,45,0,1,1,1532.15,7.334427256734699
15.424948470398375,30,45,0,1,1,1532.15,7.334427256734699
15.424948470398375,30,45,0,1,1,1900.31,7.549772309740467
15.424948470398375,30,45,0,1,1,2455.26,7.805987940934589
15.424948470398375,30,45,0,1,1,2459.57,7.807741816899709
11.512925464970229,10,45,0,0,1,7.57,2.0241930674493576
11.512925464970229,10,45,0,0,1,8.6,2.151762203259462
11.512925464970229,10,45,0,0,1,9.53,2.254444717666111
11.512925464970229,10,45,0,0,1,9.53,2.254444717666111
11.512925464970229,10,45,0,0,1,9.58,2.259677591982769
11.512925464970229,10,45,0,0,1,10.13,2.315501318260592
11.512925464970229,10,45,0,0,1,11.04,2.401525040848949
11.512925464970229,10,45,0,0,1,12.31,2.510411940196362
11.512925464970229,10,45,0,0,1,13.73,2.6195832197798796
11.512925464970229,10,45,0,0,1,18.04,2.8925915146344776
11.512925464970229,15,45,0,0,1,8.09,2.0906287310704004
11.512925464970229,15,45,0,0,1,9.6,2.2617630984737906
11.512925464970229,15,45,0,0,1,10.54,2.355177543113216
11.512925464970229,15,45,0,0,1,10.59,2.359910159613315
11.512925464970229,15,45,0,0,1,10.59,2.359910159613315
11.512925464970229,15,45,0,0,1,11.04,2.401525040848949
11.512925464970229,15,45,0,0,1,11.54,2.4458192610799534
11.512925464970229,15,45,0,0,1,13.31,2.58851563240702
11.512925464970229,15,45,0,0,1,14.17,2.6511270537025893
11.512925464970229,15,45,0,0,1,18.48,2.916689066213538
11.512925464970229,20,45,0,0,1,8.95,2.191653532286764
11.512925464970229,20,45,0,0,1,10.93,2.391511302188447
11.512925464970229,20,45,0,0,1,12.03,2.4874035299865875
11.512925464970229,20,45,0,0,1,12.4,2.517696472610991
11.512925464970229,20,45,0,0,1,12.46,2.522523513359307
11.512925464970229,20,45,0,0,1,12.46,2.522523513359307
11.512925464970229,20,45,0,0,1,12.54,2.5289235352047745
11.512925464970229,20,45,0,0,1,14.64,2.6837575085331657
11.512925464970229,20,45,0,0,1,15.09,2.7140322727797574
11.512925464970229,20,45,0,0,1,19.4,2.9652730660692823
11.512925464970229,25,45,0,0,1,10.08,2.3105532626432224
11.512925464970229,25,45,0,0,1,12.41,2.5185025992165158
11.512925464970229,25,45,0,0,1,13.53,2.604909442182697
11.512925464970229,25,45,0,0,1,14.09,2.645465325910589
11.512925464970229,25,45,0,0,1,14.84,2.6973262377392344
11.512925464970229,25,45,0,0,1,14.84,2.6973262377392344
11.512925464970229,25,45,0,0,1,15.0,2.70805020110221
11.512925464970229,25,45,0,0,1,16.12,2.7800607370784824
11.512925464970229,25,45,0,0,1,18.57,2.9215473753646144
11.512925464970229,25,45,0,0,1,22.88,3.130263166511597
11.512925464970229,30,45,0,0,1,11.07,2.4042387467205457
11.512925464970229,30,45,0,0,1,13.91,2.6326080059353516
11.512925464970229,30,45,0,0,1,14.52,2.67552700939665
11.512925464970229,30,45,0,0,1,16.99,2.8326249356838407
11.512925464970229,30,45,0,0,1,17.21,2.845490610223448
11.512925464970229,30,45,0,0,1,17.21,2.845490610223448
11.512925464970229,30,45,0,0,1,17.62,2.8690346205080335
11.512925464970229,30,45,0,0,1,17.78,2.8780742300857587
11.512925464970229,30,45,0,0,1,21.55,3.070375816549757
11.512925464970229,30,45,0,0,1,25.86,3.2526973733437115
12.429216196844383,10,45,0,0,1,15.94,2.768831673362069
12.429216196844383,10,45,0,0,1,16.26,2.7887081041196646
12.429216196844383,10,45,0,0,1,18.12,2.8970163006148333
12.429216196844383,10,45,0,0,1,18.98,2.9433857931817817
12.429216196844383,10,45,0,0,1,19.41,2.9657883971809187
12.429216196844383,10,45,0,0,1,19.64,2.97756830292632
12.429216196844383,10,45,0,0,1,19.64,2.97756830292632
12.429216196844383,10,45,0,0,1,21.83,3.0832851705618523
12.429216196844383,10,45,0,0,1,25.67,3.245322994883049
12.429216196844383,10,45,0,0,1,29.98,3.4005304926744517
12.429216196844383,15,45,0,0,1,17.5,2.8622008809294686
12.429216196844383,15,45,0,0,1,18.87,2.9375733593804587
12.429216196844383,15,45,0,0,1,20.53,3.0218872310308424
12.429216196844383,15,45,0,0,1,20.79,3.0344721018699214
12.429216196844383,15,45,0,0,1,20.95,3.0421386463681466
12.429216196844383,15,45,0,0,1,22.57,3.1166215908294443
12.429216196844383,15,45,0,0,1,22.57,3.1166215908294443
12.429216196844383,15,45,0,0,1,24.5,3.1986731175506815
12.429216196844383,15,45,0,0,1,27.39,3.3101779832749867
12.429216196844383,15,45,0,0,1,31.7,3.456316680883235
12.429216196844383,20,45,0,0,1,19.43,2.9668182633893485
12.429216196844383,20,45,0,0,1,21.8,3.0819099697950434
12.429216196844383,20,45,0,0,1,22.88,3.130263166511597
12.429216196844383,20,45,0,0,1,23.51,3.157425862551978
12.429216196844383,20,45,0,0,1,23.73,3.166740070447672
12.429216196844383,20,45,0,0,1,26.04,3.2596338173403683
12.429216196844383,20,45,0,0,1,26.04,3.2596338173403683
12.429216196844383,20,45,0,0,1,27.44,3.3120018028576843
12.429216196844383,20,45,0,0,1,31.57,3.4522073025699003
12.429216196844383,20,45,0,0,1,35.88,3.5801800371905954
12.429216196844383,25,45,0,0,1,22.69,3.1219242987917504
12.429216196844383,25,45,0,0,1,25.84,3.2519236789144013
12.429216196844383,25,45,0,0,1,26.14,3.2634667081960758
12.429216196844383,25,45,0,0,1,27.65,3.3196257279683437
12.429216196844383,25,45,0,0,1,27.94,3.330059353828816
12.429216196844383,25,45,0,0,1,31.14,3.4384931664058525
12.429216196844383,25,45,0,0,1,31.14,3.4384931664058525
12.429216196844383,25,45,0,0,1,31.65,3.4547381485901854
12.429216196844383,25,45,0,0,1,36.48,3.5967641652061304
12.429216196844383,25,45,0,0,1,40.79,3.708436953329467
12.429216196844383,30,45,0,0,1,25.13,3.2240623515555007
12.429216196844383,30,45,0,0,1,28.58,3.3527071725017215
12.429216196844383,30,45,0,0,1,31.32,3.4442568711226023
12.429216196844383,30,45,0,0,1,31.56,3.4518904959776733
12.429216196844383,30,45,0,0,1,33.16,3.501344330267094
12.429216196844383,30,45,0,0,1,35.27,3.563032744247961
12.429216196844383,30,45,0,0,1,37.25,3.6176519448255684
12.429216196844383,30,45,0,0,1,37.25,3.6176519448255684
12.429216196844383,30,45,0,0,1,42.22,3.7428940424201746
12.429216196844383,30,45,0,0,1,46.53,3.8400972658565573
12.765688433465597,10,45,0,0,1,21.4,3.0633909220278057
12.765688433465597,10,45,0,0,1,21.45,3.065724645374026
12.765688433465597,10,45,0,0,1,24.33,3.1917101567954314
12.765688433465597,10,45,0,0,1,24.87,3.2136622578153133
12.765688433465597,10,45,0,0,1,25.29,3.2304090606818736
12.765688433465597,10,45,0,0,1,25.29,3.2304090606818736
12.765688433465597,10,45,0,0,1,25.31,3.2311995745570328
12.765688433465597,10,45,0,0,1,28.04,3.3336320621663895
12.765688433465597,10,45,0,0,1,34.11,3.5295905964305545
12.765688433465597,10,45,0,0,1,38.42,3.6485781573404106
12.765688433465597,15,45,0,0,1,23.59,3.1608228934195837
12.765688433465597,15,45,0,0,1,24.12,3.1830413718589847
12.765688433465597,15,45,0,0,1,27.04,3.2973172511747633
12.765688433465597,15,45,0,0,1,27.77,3.323956301318708
12.765688433465597,15,45,0,0,1,28.02,3.332918540908861
12.765688433465597,15,45,0,0,1,31.73,3.4572626055951043
12.765688433465597,15,45,0,0,1,31.74,3.457577715098263
12.765688433465597,15,45,0,0,1,31.74,3.457577715098263
12.765688433465597,15,45,0,0,1,35.98,3.582963228522387
12.765688433465597,15,45,0,0,1,40.29,3.696103299203256
12.765688433465597,20,45,0,0,1,26.07,3.2607852279454104
12.765688433465597,20,45,0,0,1,28.59,3.3530570063342204
12.765688433465597,20,45,0,0,1,29.52,3.385067999732272
12.765688433465597,20,45,0,0,1,31.84,3.460723360976182
12.765688433465597,20,45,0,0,1,31.95,3.4641721808235437
12.765688433465597,20,45,0,0,1,35.55,3.5709401562492498
12.765688433465597,20,45,0,0,1,36.44,3.5956670723917576
12.765688433465597,20,45,0,0,1,36.44,3.5956670723917576
12.765688433465597,20,45,0,0,1,39.89,3.686125665917315
12.765688433465597,20,45,0,0,1,44.2,3.7887247890836524
12.765688433465597,25,45,0,0,1,30.37,3.4134552790576573
12.765688433465597,25,45,0,0,1,33.82,3.5210523434704344
12.765688433465597,25,45,0,0,1,34.39,3.537765824444175
12.765688433465597,25,45,0,0,1,37.4,3.6216707044204863
12.765688433465597,25,45,0,0,1,37.86,3.633895145781177
12.765688433465597,25,45,0,0,1,41.11,3.716251400909787
12.765688433465597,25,45,0,0,1,41.63,3.728821061206884
12.765688433465597,25,45,0,0,1,41.63,3.728821061206884
12.765688433465597,25,45,0,0,1,47.23,3.8550292839080256
12.765688433465597,25,45,0,0,1,51.54,3.942358205224219
12.765688433465597,30,45,0,0,1,33.45,3.5100517865742376
12.765688433465597,30,45,0,0,1,36.9,3.6082115510464816
12.765688433465597,30,45,0,0,1,42.01,3.7379076851812907
12.765688433465597,30,45,0,0,1,43.62,3.775515760773483
12.765688433465597,30,45,0,0,1,45.26,3.8124236402053913
12.765688433465597,30,45,0,0,1,45.72,3.8225358389266098
12.765688433465597,30,45,0,0,1,48.27,3.8768102496724017
12.765688433465597,30,45,0,0,1,48.27,3.8768102496724017
12.765688433465597,30,45,0,0,1,55.34,4.01349597435878
12.765688433465597,30,45,0,0,1,59.65,4.0884941485439255
13.122363377404328,10,45,0,0,1,29.13,3.3717685709713434
13.122363377404328,10,45,0,0,1,29.29,3.377246160839642
13.122363377404328,10,45,0,0,1,32.76,3.4892082589848687
13.122363377404328,10,45,0,0,1,33.3,3.505557396986398
13.122363377404328,10,45,0,0,1,34.58,3.5432754802551445
13.122363377404328,10,45,0,0,1,35.18,3.560477739309412
13.122363377404328,10,45,0,0,1,35.18,3.560477739309412
13.122363377404328,10,45,0,0,1,37.01,3.6111881463980646
13.122363377404328,10,45,0,0,1,47.61,3.8630428232064276
13.122363377404328,10,45,0,0,1,51.92,3.9497040723958348
13.122363377404328,15,45,0,0,1,31.58,3.452524008827496
13.122363377404328,15,45,0,0,1,33.45,3.5100517865742376
13.122363377404328,15,45,0,0,1,35.03,3.5562048372093953
13.122363377404328,15,45,0,0,1,38.16,3.6417878465800855
13.122363377404328,15,45,0,0,1,38.68,3.6553226705850936
13.122363377404328,15,45,0,0,1,41.15,3.717223927123079
13.122363377404328,15,45,0,0,1,41.15,3.717223927123079
13.122363377404328,15,45,0,0,1,41.87,3.734569580031052
13.122363377404328,15,45,0,0,1,50.63,3.924544285981818
13.122363377404328,15,45,0,0,1,54.94,4.006241680667128
13.122363377404328,20,45,0,0,1,36.16,3.5879535355239756
13.122363377404328,20,45,0,0,1,39.12,3.6666338451666167
13.122363377404328,20,45,0,0,1,39.61,3.6790816116338254
13.122363377404328,20,45,0,0,1,44.7,3.7999735016195233
13.122363377404328,20,45,0,0,1,44.81,3.802431328798052
13.122363377404328,20,45,0,0,1,48.52,3.8819760840758493
13.122363377404328,20,45,0,0,1,49.28,3.8975183192252643
13.122363377404328,20,45,0,0,1,49.28,3.8975183192252643
13.122363377404328,20,45,0,0,1,56.58,4.035655565873421
13.122363377404328,20,45,0,0,1,60.89,4.109068957620483
13.122363377404328,25,45,0,0,1,41.21,3.718680945350726
13.122363377404328,25,45,0,0,1,44.66,3.799078246412012
13.122363377404328,25,45,0,0,1,46.59,3.8413859258287055
13.122363377404328,25,45,0,0,1,51.82,3.947776175133964
13.122363377404328,25,45,0,0,1,53.39,3.9776234625120948
13.122363377404328,25,45,0,0,1,55.53,4.016923415253516
13.122363377404328,25,45,0,0,1,57.63,4.054043265448575
13.122363377404328,25,45,0,0,1,57.63,4.054043265448575
13.122363377404328,25,45,0,0,1,66.07,4.190714786041794
13.122363377404328,25,45,0,0,1,70.38,4.253909131893439
13.122363377404328,30,45,0,0,1,48.19,3.8751515306522415
13.122363377404328,30,45,0,0,1,49.64,3.9047969603364066
13.122363377404328,30,45,0,0,1,58.06,4.061476958596484
13.122363377404328,30,45,0,0,1,61.29,4.11561669749764
13.122363377404328,30,45,0,0,1,63.28,4.147569323459399
13.122363377404328,30,45,0,0,1,65.0,4.174387269895637
13.122363377404328,30,45,0,0,1,67.86,4.2174467593560845
13.122363377404328,30,45,0,0,1,67.86,4.2174467593560845
13.122363377404328,30,45,0,0,1,78.72,4.365897252743998
13.122363377404328,30,45,0,0,1,83.03,4.419201988273939
13.527828485512494,10,45,0,0,1,43.36,3.769537357131391
13.527828485512494,10,45,0,0,1,44.18,3.788272197991971
13.527828485512494,10,45,0,0,1,45.65,3.8210036070409776
13.527828485512494,10,45,0,0,1,50.23,3.9166124577619534
13.527828485512494,10,45,0,0,1,51.81,3.947583180826697
13.527828485512494,10,45,0,0,1,52.22,3.955465563270983
13.527828485512494,10,45,0,0,1,52.22,3.955465563270983
13.527828485512494,10,45,0,0,1,53.94,3.987872317711584
13.527828485512494,10,45,0,0,1,70.11,4.250065437218876
13.527828485512494,10,45,0,0,1,74.42,4.309724722918476
13.527828485512494,15,45,0,0,1,48.51,3.8817699622571253
13.527828485512494,15,45,0,0,1,49.47,3.901366425239617
13.527828485512494,15,45,0,0,1,49.96,3.911222685257377
13.527828485512494,15,45,0,0,1,57.34,4.048998460455224
13.527828485512494,15,45,0,0,1,57.76,4.05629649458457
13.527828485512494,15,45,0,0,1,61.47,4.118549250918918
13.527828485512494,15,45,0,0,1,61.88,4.125197025704866
13.527828485512494,15,45,0,0,1,61.88,4.125197025704866
13.527828485512494,15,45,0,0,1,75.04,4.318021304697969
13.527828485512494,15,45,0,0,1,79.35,4.373868446972418
13.527828485512494,20,45,0,0,1,56.65,4.036891987474015
13.527828485512494,20,45,0,0,1,57.05,4.0439280763080845
13.527828485512494,20,45,0,0,1,58.1,4.062165663857866
13.527828485512494,20,45,0,0,1,65.92,4.188441885601216
13.527828485512494,20,45,0,0,1,69.57,4.24233343993555
13.527828485512494,20,45,0,0,1,73.28,4.294287720365875
13.527828485512494,20,45,0,0,1,76.26,4.334148554429418
13.527828485512494,20,45,0,0,1,76.26,4.334148554429418
13.527828485512494,20,45,0,0,1,84.63,4.438288813682014
13.527828485512494,20,45,0,0,1,88.94,4.48796198508255
13.527828485512494,25,45,0,0,1,61.74,4.122932019074013
13.527828485512494,25,45,0,0,1,63.19,4.146146060785364
13.527828485512494,25,45,0,0,1,69.14,4.236133434493478
13.527828485512494,25,45,0,0,1,76.19,4.333230220484919
13.527828485512494,25,45,0,0,1,77.88,4.3551691805039985
13.527828485512494,25,45,0,0,1,79.9,4.380775852772229
13.527828485512494,25,45,0,0,1,90.32,4.503358919841406
13.527828485512494,25,45,0,0,1,90.32,4.503358919841406
13.527828485512494,25,45,0,0,1,100.64,4.611549792952131
13.527828485512494,25,45,0,0,1,104.95,4.653484046266642
13.527828485512494,30,45,0,0,1,72.71,4.286478926661966
13.527828485512494,30,45,0,0,1,74.16,4.306224921257599
13.527828485512494,30,45,0,0,1,84.58,4.437697832044343
13.527828485512494,30,45,0,0,1,91.27,4.513822146528786
13.527828485512494,30,45,0,0,1,91.44,4.515683019486556
13.527828485512494,30,45,0,0,1,95.15,4.555454593742159
13.527828485512494,30,45,0,0,1,104.14,4.645736147734753
13.527828485512494,30,45,0,0,1,104.14,4.645736147734753
13.527828485512494,30,45,0,0,1,118.35,4.7736463359599925
13.527828485512494,30,45,0,0,1,122.66,4.809416300197838
13.815510557964274,10,45,0,0,1,57.98,4.06009812349351
13.815510557964274,10,45,0,0,1,58.88,4.075501474420621
13.815510557964274,10,45,0,0,1,60.35,4.10016094754354
13.815510557964274,10,45,0,0,1,66.95,4.203946072137182
13.815510557964274,10,45,0,0,1,69.88,4.246779485265856
13.815510557964274,10,45,0,0,1,70.66,4.257879641930999
13.815510557964274,10,45,0,0,1,70.71,4.25858700561615
13.815510557964274,10,45,0,0,1,70.71,4.25858700561615
13.815510557964274,10,45,0,0,1,92.04,4.522223265167165
13.815510557964274,10,45,0,0,1,96.35,4.567987394860375
13.815510557964274,15,45,0,0,1,64.78,4.170996913743183
13.815510557964274,15,45,0,0,1,65.65,4.184337600748806
13.815510557964274,15,45,0,0,1,66.23,4.193133532496888
13.815510557964274,15,45,0,0,1,76.4,4.335982696172475
13.815510557964274,15,45,0,0,1,77.59,4.351438552905858
13.815510557964274,15,45,0,0,1,81.3,4.398146016553765
13.815510557964274,15,45,0,0,1,82.03,4.407085034014658
13.815510557964274,15,45,0,0,1,82.03,4.407085034014658
13.815510557964274,15,45,0,0,1,99.17,4.596835549198034
13.815510557964274,15,45,0,0,1,103.48,4.639378357317828
13.815510557964274,20,45,0,0,1,74.53,4.311201728893603
13.815510557964274,20,45,0,0,1,75.37,4.322409317855379
13.815510557964274,20,45,0,0,1,76.82,4.341465022917759
13.815510557964274,20,45,0,0,1,87.26,4.468892167695464
13.815510557964274,20,45,0,0,1,94.78,4.551558416539442
13.815510557964274,20,45,0,0,1,98.49,4.589955020181611
